wage,year,age,education,healthy,healthins,marital,race
90.48191335664008,2006,22,2,1,1,married,black
69.9291272064087,2006,20,1,0,0,never,white
106.921814091211,2006,42,1,0,1,married,white
87.98103278560541,2007,29,3,1,0,married,white
109.833985642199,2003,31,3,0,1,never,white
151.591484239814,2008,59,2,0,1,divorced,white
148.413159102577,2008,36,4,1,1,married,white
66.9616443217359,2007,32,0,0,0,married,white
103.90247060316,2005,32,2,0,1,never,white
99.6894636984864,2006,25,2,1,1,never,white
134.705375118879,2008,43,2,1,0,married,white
43.735111677982104,2008,44,1,0,0,never,white
116.707154559148,2009,57,2,1,0,married,white
141.77517233318,2006,49,3,1,1,married,black
144.47808766541002,2007,41,1,1,1,married,white
134.705375118879,2006,38,3,1,1,married,white
118.884359339886,2004,58,0,0,1,married,white
189.244162932803,2004,59,4,1,0,married,asian
160.642475408263,2005,39,4,1,1,married,white
96.0316570194457,2006,60,2,0,1,married,white
111.065194319742,2007,56,1,0,1,married,white
148.413159102577,2008,44,2,1,1,married,white
99.6894636984864,2008,70,2,1,1,married,black
81.2832532842527,2009,27,3,1,0,never,white
118.884359339886,2004,47,1,0,0,married,white
127.115743812184,2003,41,2,1,0,married,white
104.921506533664,2008,29,2,1,1,married,white
112.6488963421,2009,42,0,1,1,married,white
281.745970551857,2007,51,3,0,1,divorced,white
114.477521132502,2009,47,1,1,1,married,white
111.720849360989,2008,48,1,0,1,married,black
134.705375118879,2003,39,1,1,0,married,white
75.3556793180091,2005,23,1,1,1,never,white
119.74085129618,2007,31,2,1,0,married,white
118.884359339886,2005,59,1,0,1,married,white
27.1405792079024,2003,19,0,1,0,never,white
182.020620963512,2009,42,4,1,1,married,white
65.1108537153447,2004,35,1,1,0,married,asian
141.77517233318,2007,38,4,0,1,married,white
114.475713290347,2006,45,2,1,1,married,white
135.59805975223998,2008,58,4,1,0,married,white
117.146816914805,2006,26,2,1,1,never,white
99.6894636984864,2003,30,1,1,0,never,asian
277.79948020565,2006,54,4,1,1,separated,white
94.0727147457005,2008,38,1,1,1,married,white
94.0727147457005,2005,44,1,1,1,married,asian
96.3706528322308,2003,52,3,1,0,married,white
75.3556793180091,2004,73,1,0,1,divorced,white
104.921506533664,2006,65,4,1,1,married,white
95.23071256698192,2003,28,3,0,0,married,white
54.59815003314421,2009,53,0,0,1,married,white
89.2428846644714,2006,53,2,1,1,married,white
145.143601176911,2008,52,3,1,1,married,white
96.8667032433329,2009,27,1,1,1,never,white
130.982177377461,2003,57,0,1,1,married,white
84.0459576539924,2004,32,3,1,1,never,white
148.155046727428,2007,51,1,0,1,never,white
49.555338121522595,2008,43,1,1,1,married,white
141.77517233318,2004,50,2,1,1,married,white
115.375038556391,2004,53,2,1,1,married,white
65.1108537153447,2007,54,0,0,0,married,asian
85.3839403789827,2007,24,1,1,1,never,white
101.82435207568,2008,40,1,0,1,married,white
95.23071256698192,2003,30,3,0,1,married,white
99.6894636984864,2003,45,3,1,1,married,white
147.116689159978,2007,55,3,1,1,divorced,white
140.398200161944,2003,45,4,1,1,never,white
109.833985642199,2004,44,3,1,1,never,black
127.115743812184,2004,37,3,1,1,widowed,white
115.375038556391,2008,41,0,0,1,married,white
59.097064081589096,2007,44,1,0,0,married,white
76.8936025176112,2007,52,1,1,1,never,white
141.77517233318,2009,55,3,1,1,married,white
70.9095858696657,2003,43,1,1,1,married,white
200.543262324662,2009,27,4,1,1,never,asian
97.4932940453934,2006,43,1,1,1,married,white
99.6894636984864,2007,46,1,0,1,married,white
186.876677628007,2003,30,2,0,1,married,white
81.2832532842527,2003,43,0,1,1,married,white
160.642475408263,2005,48,2,1,1,married,white
63.9666908300607,2003,33,0,1,0,never,black
87.98103278560541,2008,29,2,1,1,never,white
73.77574327469459,2005,24,1,1,0,never,white
145.143601176911,2009,52,2,1,1,married,white
141.77517233318,2005,50,4,1,0,married,white
76.8936025176112,2005,24,1,1,0,never,white
123.908567597957,2003,42,2,1,1,never,white
118.884359339886,2004,53,3,1,1,married,white
279.1974969917,2008,49,4,1,1,married,white
54.59815003314421,2004,46,0,0,0,married,white
154.68529299563,2008,40,2,1,1,married,white
180.030197076236,2003,41,4,1,1,never,asian
118.884359339886,2006,41,3,1,1,married,white
87.98103278560541,2009,36,2,1,0,married,white
91.6992261117042,2003,34,2,0,0,married,black
59.097064081589096,2004,24,2,1,0,never,white
123.908567597957,2008,44,3,1,1,married,white
109.833985642199,2007,33,3,1,0,married,black
94.0727147457005,2007,25,1,1,1,never,white
117.146816914805,2005,40,1,1,0,married,white
65.1108537153447,2007,48,1,1,0,never,asian
97.4932940453934,2005,56,1,0,0,married,white
118.019753340006,2005,25,3,1,0,never,white
141.77517233318,2005,44,3,1,1,married,white
116.176695171054,2003,27,2,1,1,never,white
75.3556793180091,2006,58,0,0,1,married,white
95.23071256698192,2008,52,3,1,1,divorced,black
111.720849360989,2007,60,4,0,1,never,white
103.90247060316,2008,39,2,1,1,married,white
147.116689159978,2004,51,3,1,1,married,white
87.98103278560541,2007,31,2,1,1,never,white
118.884359339886,2005,45,1,1,0,widowed,white
100.764272842107,2005,43,3,1,1,never,white
120.589436530402,2008,45,3,1,1,married,white
193.866878146586,2004,40,2,1,1,married,white
118.884359339886,2008,46,1,1,1,married,white
267.901086855275,2009,51,4,1,1,married,white
174.40287601227502,2006,47,3,1,1,divorced,white
133.971500070695,2004,52,4,1,1,married,white
154.68529299563,2003,31,1,1,1,divorced,white
154.68529299563,2007,40,3,1,1,married,black
118.884359339886,2009,26,3,1,1,never,white
95.23071256698192,2004,49,1,1,0,married,white
109.833985642199,2009,38,2,0,0,divorced,white
111.720849360989,2005,50,0,0,0,married,other
134.705375118879,2006,63,2,1,1,married,white
85.90104432265561,2008,35,0,1,0,married,white
118.884359339886,2008,29,1,1,0,never,white
87.98103278560541,2008,33,1,0,1,married,white
92.8958447894966,2007,29,1,1,0,married,white
109.833985642199,2007,62,3,1,1,divorced,white
124.720446242886,2008,45,4,1,1,married,white
127.901232979118,2003,56,0,1,1,married,white
97.4932940453934,2003,58,0,0,0,married,white
198.35029046438495,2007,39,4,1,1,married,white
92.8958447894966,2005,49,2,1,1,married,white
94.0727147457005,2004,24,3,1,0,never,white
148.413159102577,2003,61,1,1,1,divorced,white
79.8549003093467,2008,58,3,1,1,married,white
118.884359339886,2009,47,2,1,0,married,asian
87.98103278560541,2004,41,3,1,1,separated,white
94.0727147457005,2008,71,0,0,1,married,white
150.070476909424,2006,47,2,1,1,married,white
176.98965048987702,2005,38,3,0,1,married,white
73.77574327469459,2005,31,3,1,1,never,white
125.12381572196,2007,56,3,1,1,married,asian
277.79948020565,2006,44,3,1,1,never,white
107.903923866876,2003,33,3,1,1,married,white
60.73977851776029,2005,36,3,1,0,never,white
92.0363233010764,2006,31,3,1,1,married,white
109.833985642199,2004,55,2,1,1,married,white
66.9616443217359,2005,48,3,1,0,married,white
114.475713290347,2005,50,2,1,1,married,white
170.6951277113,2006,42,3,1,0,married,white
130.982177377461,2008,25,2,1,1,never,white
127.115743812184,2008,55,1,0,1,married,white
117.146816914805,2004,28,4,1,1,never,white
123.089699847943,2003,30,0,0,0,married,other
120.589436530402,2008,46,3,1,1,never,black
130.982177377461,2004,48,4,0,1,divorced,white
81.2832532842527,2006,42,2,1,1,divorced,white
36.673704196079896,2008,23,3,1,0,married,white
104.921506533664,2003,60,4,1,0,married,white
74.412963512917,2008,34,0,1,1,married,black
129.067820506745,2003,45,3,1,1,married,white
84.1000101164483,2007,28,2,0,0,never,white
185.918662879754,2004,33,4,1,1,married,white
105.927810775063,2008,58,1,1,1,married,white
163.515863976238,2008,47,4,1,1,married,white
63.1888610037461,2003,24,2,1,0,never,white
134.705375118879,2008,56,3,1,0,married,white
120.926701544426,2004,56,3,1,1,married,white
94.0727147457005,2005,23,3,0,1,never,other
132.487821126123,2003,56,4,0,1,married,white
133.232350826567,2003,45,3,1,1,married,white
145.143601176911,2009,58,2,1,1,married,white
118.884359339886,2007,30,4,1,1,married,asian
150.330653495766,2009,46,4,1,0,married,white
278.964466695847,2004,48,4,1,1,married,white
98.2692308087927,2006,50,1,0,1,divorced,white
99.6894636984864,2008,43,3,1,1,never,white
94.0727147457005,2006,37,0,1,0,married,white
176.98965048987702,2003,49,2,1,0,divorced,white
166.32494123387698,2009,31,3,1,1,married,asian
94.0727147457005,2009,54,1,1,1,married,asian
139.703071527658,2007,52,3,1,1,married,white
78.39246680098371,2003,70,1,0,0,married,white
141.775856466307,2005,30,4,1,1,married,white
116.265324062503,2006,44,1,1,1,married,white
148.413159102577,2003,34,3,1,1,married,asian
87.98103278560541,2007,38,1,1,0,married,white
90.48191335664008,2006,28,0,0,1,separated,white
141.77517233318,2005,38,2,1,1,married,white
63.0927167348386,2003,39,1,0,0,married,white
65.1108537153447,2008,52,3,0,1,never,white
151.591484239814,2004,34,3,1,1,never,white
123.089699847943,2003,33,3,1,1,married,white
118.884359339886,2007,45,3,0,1,married,white
79.8549003093467,2006,58,1,0,0,married,white
104.004959912222,2003,38,1,1,0,married,white
55.53610441773851,2007,63,3,0,0,married,white
99.6894636984864,2007,38,4,1,1,married,white
99.6894636984864,2007,31,2,1,0,married,white
193.452606894109,2007,53,3,1,1,married,white
102.870246933215,2009,21,1,0,1,never,black
164.646988930328,2006,38,3,1,1,married,white
69.61903690467629,2004,18,0,0,1,never,white
99.6894636984864,2008,28,2,1,1,never,white
114.475713290347,2003,33,3,1,1,never,white
99.6894636984864,2004,32,2,1,0,married,white
95.23071256698192,2009,29,1,1,1,never,white
82.6796372966372,2005,28,0,0,1,married,white
116.943081320617,2005,42,4,1,1,married,white
54.59815003314421,2007,28,0,0,0,widowed,white
138.299126920883,2009,36,4,1,1,married,white
130.982177377461,2007,47,1,1,1,married,white
281.745970551857,2007,53,4,1,1,married,white
163.515863976238,2003,48,4,1,1,married,white
179.214858036271,2006,36,4,1,1,married,white
126.323880709786,2007,55,2,1,1,married,white
70.47601964694451,2008,37,0,0,0,married,white
118.019753340006,2009,68,3,0,1,married,white
71.31963879421829,2003,65,1,1,0,married,other
114.475713290347,2007,37,3,1,0,never,white
138.299126920883,2007,33,3,1,1,married,white
54.59815003314421,2003,19,1,1,0,never,white
94.0727147457005,2004,50,3,1,1,married,white
80.4302079458208,2004,22,2,0,0,never,white
89.2428846644714,2004,40,2,1,1,married,white
117.146816914805,2008,45,2,1,0,married,white
127.115743812184,2009,36,4,1,0,married,white
81.2832532842527,2005,37,0,1,0,married,asian
52.407064048200205,2003,24,1,0,0,never,white
99.6894636984864,2007,66,0,1,1,married,black
63.1888610037461,2004,35,0,0,0,married,asian
196.125272594255,2009,33,3,1,1,never,white
101.82435207568,2005,44,2,0,1,married,white
107.903923866876,2004,48,2,1,1,never,white
51.2396549228382,2009,47,1,1,0,married,white
99.6894636984864,2004,41,2,1,1,married,white
63.1888610037461,2005,55,3,1,1,married,white
148.413159102577,2008,74,4,1,0,divorced,black
99.6894636984864,2007,33,3,1,1,never,white
130.982177377461,2003,62,4,0,1,married,white
101.82435207568,2004,56,1,0,1,divorced,white
99.6894636984864,2006,29,4,1,1,never,white
79.8549003093467,2009,56,0,0,0,never,black
160.642475408263,2009,47,4,1,1,married,black
134.705375118879,2005,45,1,1,1,married,white
160.642475408263,2007,44,3,1,1,married,white
91.6992261117042,2004,25,3,1,1,never,white
75.3556793180091,2005,45,2,1,0,divorced,black
136.15771083722998,2005,40,3,1,1,married,white
134.705375118879,2003,56,1,0,1,married,white
81.9853178344996,2005,56,2,1,1,married,asian
176.98965048987702,2003,47,3,1,1,married,asian
118.886080351034,2007,39,1,1,1,married,white
121.262745732618,2005,38,2,1,1,married,white
94.0727147457005,2009,48,1,1,0,married,white
99.6894636984864,2005,44,1,0,0,married,black
123.908567597957,2003,42,4,1,0,married,white
118.884359339886,2009,55,1,1,1,married,white
82.6796372966372,2006,61,4,1,0,never,white
81.2832532842527,2006,39,1,0,1,married,white
104.921506533664,2005,30,2,1,0,married,black
99.6894636984864,2009,49,1,0,1,divorced,white
136.15771083722998,2006,33,3,1,1,married,white
81.2832532842527,2006,31,0,0,0,married,white
68.50868965722479,2005,35,1,1,1,never,asian
81.2832532842527,2003,55,1,1,1,married,white
114.475713290347,2008,36,1,1,1,married,white
118.019753340006,2003,37,1,1,0,married,white
99.6894636984864,2006,33,1,1,1,married,white
118.884359339886,2006,48,1,0,1,married,white
118.884359339886,2004,47,2,1,1,married,asian
123.089699847943,2003,60,2,0,1,married,white
109.833985642199,2004,28,3,0,1,never,white
102.870246933215,2005,28,2,1,1,married,white
163.515863976238,2005,48,3,1,1,married,white
117.146816914805,2009,29,4,1,0,married,white
92.30006142825891,2004,40,1,0,1,never,white
100.013486924706,2009,32,4,1,1,never,white
55.0697284222779,2004,33,1,1,0,divorced,white
101.82435207568,2003,40,1,1,1,divorced,white
148.413159102577,2004,42,2,1,1,married,white
115.375038556391,2003,36,1,1,0,married,white
73.77574327469459,2004,39,0,0,0,married,black
267.901086855275,2009,44,4,1,1,married,white
129.453644576625,2009,43,1,1,0,married,white
96.3706528322308,2008,44,0,1,1,married,white
87.98103278560541,2006,29,4,1,1,married,asian
104.921506533664,2007,49,2,1,1,married,black
130.982177377461,2007,47,2,1,1,married,black
190.54767856474095,2004,46,4,1,1,married,asian
118.019753340006,2006,41,0,1,1,divorced,white
79.8549003093467,2008,52,1,0,0,married,white
72.47931629712521,2003,43,1,1,1,divorced,white
148.413159102577,2004,38,4,1,1,married,white
74.4446382014083,2003,42,2,1,1,married,white
118.884359339886,2005,56,3,1,0,married,black
128.680488220624,2003,39,1,1,1,married,white
87.98103278560541,2005,29,2,1,1,married,black
267.901086855275,2009,33,4,1,1,married,white
104.921506533664,2004,33,1,1,0,married,white
92.8958447894966,2004,41,1,1,0,married,white
70.47601964694451,2004,44,0,0,1,never,black
200.543262324662,2005,45,4,1,1,married,white
102.870246933215,2004,58,1,1,1,married,white
102.870246933215,2005,29,2,1,1,married,white
65.1108537153447,2004,42,1,1,0,divorced,white
109.833985642199,2008,68,1,1,1,married,white
127.115743812184,2005,47,4,0,1,married,white
94.0727147457005,2005,30,3,1,0,married,black
67.8625234113681,2005,39,0,1,0,married,white
125.525498433836,2008,42,3,1,1,married,white
165.208773767255,2006,49,2,1,1,married,white
81.2832532842527,2009,36,1,0,1,never,white
112.6488963421,2003,44,1,0,1,married,asian
76.8936025176112,2009,54,1,1,1,married,white
75.0431540173515,2003,42,1,0,1,married,white
128.680488220624,2003,39,3,1,1,married,white
59.097064081589096,2008,30,1,1,0,married,asian
63.773391196248795,2004,33,1,1,0,never,black
84.0459576539924,2003,28,1,1,1,married,white
93.93718158105207,2003,38,1,1,1,married,white
82.6796372966372,2005,30,2,1,1,married,other
118.884359339886,2008,25,4,1,1,never,white
81.2832532842527,2007,52,1,1,1,married,black
66.9616443217359,2007,26,1,0,0,married,white
166.32494123387698,2009,54,3,1,1,married,white
99.6894636984864,2005,62,3,1,0,married,white
141.77517233318,2009,57,4,0,1,married,asian
143.134940811134,2003,32,3,1,1,married,white
35.0334213214995,2003,60,1,1,1,married,white
109.833985642199,2004,40,3,1,1,married,white
111.014405508798,2005,49,1,1,0,married,white
132.487821126123,2006,54,3,1,1,married,white
148.413159102577,2009,48,4,1,1,never,white
73.77574327469459,2009,35,0,1,1,never,white
143.699710133813,2009,46,1,0,1,divorced,white
99.6894636984864,2007,42,1,1,1,married,white
272.294783220064,2004,58,3,1,1,married,white
200.543262324662,2003,30,3,1,1,never,white
85.38658902362441,2008,27,1,1,1,never,white
109.833985642199,2008,55,0,1,1,married,white
61.0524210501246,2004,50,1,1,0,married,white
118.884359339886,2006,55,1,0,1,divorced,white
145.80516337462498,2006,40,2,1,1,married,white
112.6488963421,2005,32,1,0,0,married,white
106.921814091211,2006,27,1,0,1,married,white
106.921814091211,2007,49,2,1,1,married,white
127.115743812184,2007,50,3,0,1,married,white
87.98103278560541,2006,50,0,0,1,married,white
144.47808766541002,2008,44,4,1,1,married,white
160.409701962289,2007,57,4,0,1,married,asian
87.98103278560541,2008,72,4,0,0,married,black
65.1108537153447,2006,23,0,0,0,never,white
176.98965048987702,2007,31,4,1,1,never,white
54.59815003314421,2008,36,1,1,0,married,white
109.833985642199,2009,63,2,1,1,married,black
81.698421724729,2006,48,0,0,0,married,white
114.475713290347,2005,46,3,1,0,married,white
142.634472767972,2003,55,3,1,1,married,white
160.642475408263,2007,44,4,1,1,married,white
94.0727147457005,2006,44,2,1,1,married,white
54.59815003314421,2004,32,0,0,0,married,other
73.77574327469459,2003,60,0,1,1,married,white
160.642475408263,2004,42,4,1,1,married,white
148.413159102577,2009,48,4,1,1,married,black
87.9823064294987,2008,36,0,1,0,married,white
101.82435207568,2009,31,1,0,1,married,white
111.720849360989,2006,54,1,1,1,married,white
106.921814091211,2007,29,2,1,1,married,white
126.323880709786,2003,46,2,1,0,divorced,white
109.833985642199,2003,35,1,1,0,divorced,white
92.8958447894966,2009,50,0,0,1,married,white
54.59815003314421,2005,25,2,1,1,married,white
96.3706528322308,2005,33,2,0,0,never,white
114.475713290347,2008,34,1,1,1,married,white
94.0727147457005,2006,51,1,0,1,married,black
95.23071256698192,2004,33,1,1,1,married,white
139.00340805947,2007,59,2,1,1,married,white
81.2832532842527,2006,62,0,1,1,separated,black
94.0727147457005,2005,28,1,1,1,separated,white
87.98103278560541,2008,40,2,0,1,married,white
138.299126920883,2003,52,4,1,1,married,white
89.49247951800008,2007,29,1,1,0,married,white
92.8958447894966,2007,34,0,1,1,married,white
54.59815003314421,2004,25,1,1,0,never,white
94.0727147457005,2005,66,3,1,1,married,white
68.7480877337669,2005,43,1,0,1,married,white
92.8958447894966,2007,45,1,1,0,married,black
114.475713290347,2006,35,4,1,1,married,white
109.833985642199,2005,43,1,1,1,married,white
109.833985642199,2007,49,3,1,1,married,white
77.0452008528242,2004,60,0,0,1,never,black
94.0727147457005,2003,46,1,1,0,married,white
101.82435207568,2009,55,1,1,1,married,white
118.884359339886,2006,32,2,1,1,married,white
133.232350826567,2007,53,1,1,0,married,white
157.10350432344998,2009,57,3,1,1,married,white
281.745970551857,2007,51,4,0,1,married,white
182.020620963512,2004,59,4,1,1,married,white
119.09923477134,2006,45,2,0,1,married,white
71.6867436659172,2006,56,1,0,1,never,white
85.3839403789827,2005,30,1,1,1,married,white
72.15045568157129,2006,21,1,1,0,never,white
138.299126920883,2003,60,3,1,1,married,white
101.82435207568,2007,60,1,1,1,married,white
109.833985642199,2007,48,0,1,1,divorced,white
87.98103278560541,2003,39,3,1,0,divorced,white
115.375038556391,2009,32,2,1,1,never,white
191.573683548412,2007,51,4,1,1,married,black
86.6951548289402,2006,47,3,1,0,married,white
75.8522371953675,2007,44,1,0,1,married,white
166.32494123387698,2008,46,1,1,1,married,white
56.905539144673206,2004,28,3,1,1,never,white
99.6894636984864,2003,24,3,1,0,never,white
92.8958447894966,2006,37,1,1,0,married,white
99.6894636984864,2006,31,1,1,1,married,white
92.8958447894966,2004,72,1,0,1,married,white
101.82435207568,2008,50,2,0,1,married,white
145.143601176911,2007,36,2,1,1,married,white
76.8936025176112,2006,27,1,1,1,never,black
90.48191335664008,2009,27,2,1,1,married,white
127.115743812184,2004,41,3,1,0,married,white
82.6796372966372,2008,20,2,1,0,never,white
99.6894636984864,2008,49,1,1,1,married,black
64.15923256608819,2007,25,1,1,1,never,white
89.49247951800008,2006,41,0,0,1,married,asian
87.98103278560541,2009,53,1,0,1,never,white
127.115743812184,2009,45,3,0,0,married,white
66.9616443217359,2003,32,0,1,0,married,white
148.413159102577,2005,47,2,1,1,married,white
123.089699847943,2003,26,1,1,1,married,white
133.232350826567,2009,31,2,1,1,married,black
118.884359339886,2007,32,4,1,1,married,asian
120.166119635421,2006,50,4,1,1,divorced,white
115.375038556391,2007,46,1,1,1,married,white
112.6488963421,2006,47,4,1,1,married,white
118.884359339886,2005,55,2,0,1,married,white
148.413159102577,2005,49,3,1,1,married,white
61.1875264339915,2004,25,1,1,1,married,white
95.6888119067371,2008,60,1,1,0,married,white
89.2428846644714,2008,62,1,1,1,married,white
127.901232979118,2003,63,1,1,1,separated,black
128.680488220624,2004,31,4,1,1,never,white
109.833985642199,2006,29,3,1,1,married,white
114.475713290347,2008,51,1,1,1,married,white
76.1296996370986,2007,28,1,1,0,married,asian
123.089699847943,2005,36,2,0,1,never,white
99.6894636984864,2007,28,2,1,1,never,white
102.870246933215,2004,38,3,1,1,married,white
96.3706528322308,2008,35,2,1,1,married,white
117.146816914805,2005,46,2,1,1,divorced,white
90.48191335664008,2007,37,2,1,0,married,white
104.921506533664,2005,41,2,1,1,divorced,black
73.77574327469459,2006,59,2,0,0,married,black
107.903923866876,2006,51,2,0,0,married,white
99.6894636984864,2006,26,1,1,1,never,black
60.1541246622441,2003,34,2,1,1,married,black
123.089699847943,2004,32,1,1,1,married,white
81.2832532842527,2007,23,2,1,1,never,white
143.134940811134,2004,50,1,1,1,married,white
69.0981838087226,2009,25,0,1,1,never,white
78.9816745162994,2004,43,1,1,1,married,white
128.680488220624,2009,36,2,1,1,married,black
54.59815003314421,2006,50,1,0,0,married,white
134.705375118879,2006,34,1,1,1,separated,black
104.921506533664,2005,34,1,1,0,never,white
277.601417511009,2005,55,4,1,1,married,asian
78.214575693165,2003,39,1,0,0,married,black
82.6796372966372,2004,40,0,0,1,married,white
117.146816914805,2005,32,2,0,1,married,white
118.884359339886,2006,63,1,0,1,married,white
109.833985642199,2004,38,1,1,0,never,white
59.097064081589096,2008,67,1,0,0,married,asian
116.265324062503,2005,39,1,1,1,married,white
61.1875264339915,2003,31,1,0,0,married,asian
114.475713290347,2006,41,2,1,1,never,white
78.39246680098371,2003,47,0,1,1,married,white
122.263673892802,2009,61,1,1,1,married,white
148.413159102577,2005,61,4,1,1,married,white
54.59815003314421,2008,21,1,1,0,married,other
66.04469423180561,2004,22,3,0,0,never,white
126.957885677185,2003,53,3,1,1,married,white
81.2832532842527,2004,47,3,1,0,married,white
127.901232979118,2005,36,2,1,1,married,white
87.98103278560541,2007,36,1,1,0,never,white
123.089699847943,2005,42,1,1,1,married,white
104.921506533664,2004,54,2,1,0,divorced,white
87.98103278560541,2004,27,2,0,1,married,white
131.737801155001,2004,36,1,1,1,married,white
73.77574327469459,2006,35,1,0,0,never,white
104.921506533664,2003,60,1,1,1,married,white
91.602615662534,2005,42,1,0,1,separated,white
123.089699847943,2008,41,4,1,1,married,black
131.652698654268,2004,35,2,0,1,never,black
309.5717712662,2006,34,4,1,1,never,black
70.6610476694407,2007,22,1,0,1,never,white
84.8520440937874,2007,47,1,1,0,married,white
102.870246933215,2004,59,1,1,1,married,white
103.90247060316,2007,29,2,1,1,never,white
94.0727147457005,2006,32,0,1,1,never,white
128.680488220624,2003,49,3,1,1,married,white
106.326864894674,2009,30,2,1,1,never,white
99.2552868268562,2003,33,1,0,1,never,asian
133.232350826567,2007,51,1,0,1,married,white
78.39246680098371,2003,37,1,1,0,married,white
130.982177377461,2003,46,2,1,1,married,white
109.833985642199,2007,63,4,1,1,married,white
96.3706528322308,2005,41,1,1,0,married,white
109.833985642199,2005,40,1,0,1,married,white
281.745970551857,2007,46,4,1,1,married,white
94.0727147457005,2005,45,1,1,1,divorced,white
200.543262324662,2008,48,3,1,1,never,white
87.98103278560541,2007,28,2,1,0,married,white
87.98103278560541,2009,65,1,0,0,divorced,black
97.4932940453934,2005,50,1,1,0,never,white
107.903923866876,2008,53,1,1,0,married,white
95.6888119067371,2007,48,1,1,0,married,asian
109.833985642199,2003,30,2,1,0,married,white
87.3874499713449,2006,37,1,1,1,married,white
88.8315691738134,2004,51,3,1,1,married,white
166.32494123387698,2008,55,4,1,1,married,white
94.6956951317194,2004,35,1,1,1,married,white
122.263673892802,2006,33,1,1,1,married,white
132.487821126123,2008,41,3,0,1,divorced,white
96.3706528322308,2003,34,4,1,1,married,white
89.2428846644714,2006,33,1,1,0,married,white
81.2832532842527,2008,49,0,1,1,never,white
73.77574327469459,2006,62,4,1,1,married,white
109.833985642199,2004,31,0,0,1,never,black
100.099662492042,2007,43,0,1,0,divorced,white
134.265677158654,2008,43,3,1,1,married,black
91.6992261117042,2004,43,2,1,1,never,white
109.547296634249,2009,48,3,0,0,married,white
70.47601964694451,2003,48,1,1,0,married,white
144.204738892859,2007,50,3,1,1,married,white
99.6894636984864,2009,29,3,1,0,never,asian
94.0727147457005,2004,52,2,1,0,married,white
87.98103278560541,2004,46,1,1,0,never,white
94.0727147457005,2005,40,1,1,1,never,white
81.2832532842527,2004,43,1,0,1,married,white
115.375038556391,2006,54,1,1,1,married,white
107.903923866876,2006,38,4,1,1,never,white
101.402052302992,2004,32,2,0,0,married,white
144.479422679423,2008,28,3,1,1,never,asian
145.143601176911,2005,33,4,1,1,never,white
163.515863976238,2004,44,4,1,0,married,white
81.2832532842527,2006,41,1,0,0,married,white
40.405665259684504,2005,31,0,0,0,never,white
97.4932940453934,2007,48,3,1,1,divorced,white
117.146816914805,2007,50,3,0,0,married,black
118.884359339886,2004,47,3,1,1,married,white
84.0459576539924,2004,31,1,0,0,married,black
88.81647397411508,2008,40,1,0,1,married,white
86.6951548289402,2009,54,2,0,0,divorced,white
75.3556793180091,2004,24,1,1,1,never,black
98.5993438603892,2005,34,1,1,1,married,white
87.98103278560541,2003,65,3,1,1,married,white
109.642968140263,2007,28,1,0,1,married,white
79.8549003093467,2008,30,1,0,1,separated,white
166.32494123387698,2009,45,2,1,0,married,white
139.00340805947,2008,35,3,1,1,separated,white
145.143601176911,2005,46,4,1,1,married,other
85.3839403789827,2003,47,1,1,0,married,white
99.69162839707208,2008,71,1,0,0,married,white
130.982177377461,2003,39,2,1,1,married,white
68.7480877337669,2009,41,0,0,0,never,white
139.703071527658,2007,33,1,1,1,married,white
176.98965048987702,2009,76,4,1,1,divorced,white
76.8936025176112,2009,20,1,1,1,never,white
134.705375118879,2006,34,4,1,1,married,white
99.6894636984864,2003,26,3,1,1,never,white
148.413159102577,2006,51,3,1,1,married,white
79.8549003093467,2003,25,0,1,1,married,white
128.680488220624,2006,62,2,1,1,married,white
180.77995222985905,2006,37,3,1,1,married,white
94.0727147457005,2009,37,2,1,1,never,black
89.49247951800008,2007,32,2,1,0,married,white
130.22083235877702,2007,55,2,1,1,married,white
77.4976813877358,2009,36,0,1,0,married,white
148.413159102577,2006,39,1,1,1,married,white
185.283317088498,2004,46,3,1,1,married,white
128.680488220624,2007,48,3,0,0,married,white
147.116689159978,2005,34,3,1,1,divorced,white
106.921814091211,2004,39,2,0,0,married,white
115.375038556391,2005,50,4,0,0,married,white
91.6992261117042,2006,54,2,1,1,married,white
148.413159102577,2007,60,3,0,1,married,white
111.720849360989,2007,48,4,1,1,never,white
126.323880709786,2007,47,3,1,0,married,white
65.1108537153447,2004,20,1,1,0,never,white
107.903923866876,2003,60,1,0,1,married,white
54.59815003314421,2003,37,3,1,1,never,white
134.705375118879,2003,46,3,1,1,married,white
72.47931629712521,2003,54,2,0,1,married,white
130.982177377461,2006,51,3,0,1,married,white
91.6992261117042,2009,32,1,1,1,never,black
154.68529299563,2006,35,3,1,1,married,white
114.475713290347,2003,46,1,1,1,married,white
87.98103278560541,2008,38,0,1,1,married,black
80.5731997057359,2005,62,1,0,1,married,black
94.0727147457005,2003,47,1,1,1,married,white
141.77517233318,2003,28,4,0,0,married,asian
145.143601176911,2007,61,3,1,1,married,white
94.0727147457005,2003,26,3,0,1,never,white
127.115743812184,2006,49,1,1,1,married,white
113.567089569751,2009,28,1,0,1,married,white
101.595538208147,2003,61,1,0,1,married,white
134.705375118879,2003,42,3,1,1,married,white
127.115743812184,2009,31,4,1,1,married,white
87.98103278560541,2009,50,1,1,1,married,white
78.39246680098371,2005,44,0,0,0,married,white
318.342430056529,2007,46,1,1,1,married,black
